Question title,Question text,Topic,answerText,split
كيف يمكنني رؤية طبيب الأساس الخاص بي بدون بطاقة الهوية الخاصة بي؟,أحتاج إلى الذهاب إلى القاعدة لرؤية طبيبي. كانت بطاقة هويتي في محفظتي وقد سُرقت. لا أستطيع الوصول إلى زوجي في هذا الوقت. إنه الشخص الوحيد الذي يمكنه اصطحابي إلى القاعدة للحصول على بطاقة هوية جديدة حتى أتمكن من الاستمرار في زيارة الطبيب. هل هناك أي شيء أستطيع القيام به؟,القضايا العسكرية,"بصفتي زوجًا عسكريًا سابقًا ، يمكنني الإبلاغ بسعادة أن لديك عدة خيارات في هذه الحالة. أولاً ، يمكنك الذهاب إلى مركز الزوار وإخبارهم بما حدث للحصول على تصريح مؤقت لمعرف جديد. يمكنك أيضًا الاتصال بقائد السرب أو أي مسؤول آخر من وحدة زوجك لحملهم على إخبارك بكيفية المضي قدمًا. يمكنك أيضًا الاتصال برحلة الأفراد العسكريين للحصول على مزيد من المعلومات. أفضل شيء هو الحصول على هوية جديدة بأسرع ما يمكن. يجب ألا تكون هناك مشاكل لأنها مسروقة وقد تحتاج إلى إبلاغ الشرطة العسكرية أو قوات الأمن في القاعدة.",train
لماذا تشعر وكأن إيذاء النفس إدمان؟,"أنا أؤذي نفسي ، وأتوقف للحظة. ثم عندما أرى شيئًا حزينًا أو محبطًا ، أريد تلقائيًا إيذاء نفسي.",إيذاء النفس,"بطريقة ما ، يمكن أن يمثل إيذاء النفس نوعًا ما مثل الإدمان. وفقًا لبحث جديد في مجال علم الأعصاب ، هناك تفسير صحيح لذلك. عندما يقطع الشخص أو يستخدم أشكالًا أخرى من إيذاء النفس ، ينتج الجسم الإندورفين للمساعدة في جعل الشخص يشعر بالتحسن. إذا كان الشخص يتعامل مع الاكتئاب أو القلق الشديد ، فقد يساء تفسير ذلك من قبل الدماغ كوسيلة لمساعدة نفسه على الشعور بالتحسن وقد تتشكل شبكة أو خريطة عصبية جديدة (إدمان) من شأنها أن تستخدم هذا السلوك الجديد. هناك طريقة أخرى للنظر إليها وهي من خلال عدسة سلوكية ، وهي مكافأة إيجابية للسلوك ، على الرغم من أن هذا السلوك له عواقب سلبية أخرى طويلة المدى. ضع في اعتبارك العمل مع شخص يمكنه أن يجعلك تعمل على تلك العناصر التي تحفز سلوكك والأسباب الجذرية ، في هذه الحالة الحزن أو الاكتئاب ، ثم ابحث عن شخص يمكنه مساعدتك في إعطائك بدائل تأخذ في الاعتبار المتطلبات العصبية عن طريق استبدال السلوك بسلوك آخر (مثل انكسار رباط مطاطي على المعصم) والعمل على إخماد السلوك غير المرغوب فيه. من المرجح أن يكون لدى الشخص الذي تم تدريبه على العلاج السلوكي الجدلي و / أو البيولوجيا العصبية الشخصية المهارات والوسائل المتاحة للتعامل مع هذا الأمر معك.",train
لماذا تشعر وكأن إيذاء النفس إدمان؟,"أنا أؤذي نفسي ، وأتوقف للحظة. ثم عندما أرى شيئًا حزينًا أو محبطًا ، أريد تلقائيًا إيذاء نفسي.",إيذاء النفس,"إن لإيذاء النفس طريقة ليصبح وسيلة سهلة للتأقلم. عندما نتعثر في استخدام إيذاء الذات كطريقة للتعامل مع العواطف وإدارتها ، عندما يحدث شيء خطير ، فمن المنطقي تمامًا أن يكون ذلك أول ما يدور في العقل. إنه نوع من الإدمان الخاص به. هناك علاج ، DBT أو علاج السلوك الجدلي ، والذي يركز على منحك أدوات جديدة لتجاوز الأوقات الصعبة ، وفهم وإدارة عواطفك ، والبقاء حاضرًا والتعامل مع العلاقات. هذا واحد من أكثر التدخلات فعالية لإيذاء النفس. إذا كنت مهتمًا بـ DBT ، فتواصل مع معالج محلي في منطقتك واسأل عما إذا كان يفعل DBT أو يمكنه أن يوصيك ببرنامج DBT. هذا يمكن أن يساعد بشكل كبير. التعافي من إيذاء النفس ممكن تمامًا ، لكنه بالتأكيد عمل شاق!",train
كيف أساعد زوجي بعد محاولة انتحار؟,"بعد أن عاد إلى المنزل من المستشفى كان غاضبًا ، ثم لفترة رائعة. الآن هو مكتئب ويائس مرة أخرى.",إيذاء النفس,"مرحبا، شكرا لك على سؤالك. هذا وقت خطير للغاية. لا أقصد إخافتك ، لكنك محق في القلق. الوقت الذي يلي مغادرة المرضى للمستشفى بعد تلقيهم خدمات الطب النفسي هو الوقت المناسب لخطر الانتحار. من المهم جدًا ، بعد دخول المستشفى ، الحصول على رعاية متابعة مع أخصائي في أسرع وقت ممكن. إذا كان زوجك لديه معالج متخصص ، فهذا هو وقت الاتصال. إنه أيضًا وقت مناسب لتنبيه نظام دعم الأصدقاء أو العائلة أو رجال الدين أو غيرهم لإعلامهم بأنه لا يزال يعاني. هذا دعم جيد له ولك ومن المهم التفكير في الوسائل والفرصة للقيام بمحاولة أخرى. الوسائل مهمة حقًا. لذا ، إذا كان لديك سلاح ناري في المنزل ، فمن المهم حقًا إزالته. لا يمكنك إزالة كل الأشياء التي قد يؤذي بها الشخص نفسه ، لكن بعض الأشياء أكثر فتكًا من غيرها. الأسلحة النارية قاتلة للغاية. لست متأكدًا من الوسائل التي استخدمها في المرة السابقة ، لكن حاول تقليل فرصة وصوله مرة أخرى. هذا هو المكان الذي يمكن أن يساعدك فيه نظام الدعم الخاص بك. يمكن للناس أن يتناوبوا على التسكع معه حتى تتأكد من انتهاء الأزمة. إذا كنت تعتقد أن هناك محاولة ستحدث ، تحدث مع زوجك حول العودة إلى المستشفى. إذا رفض ، سترغب في معرفة الخيارات المتاحة أمامك لإعادته حتى لو لم يرغب في ذلك. أعلم أن فكرة ذلك مؤلمة حقًا ، لكنها يمكن أن تنقذ حياته. يعد الاتصال بالرقم 9-1-1 دائمًا خيارًا جيدًا إذا لم تكن متأكدًا. عادة ما تستمر أزمة انتحار ، بمعنى أنهم يريدون إيذاء أنفسهم في الوقت الحالي ، لبضع دقائق أو ساعات أو أيام. في بعض الأحيان عندما تمر بمرحلة الأزمة ، لا يرغبون في الانتحار بعد الآن. ولكن ، كما أشرت ، يمكن أن يعود الشعور بالرغبة في الانتحار مرة أخرى. لذلك ، من الجيد دائمًا أن يكون لديك خطة. إذا كنت تريد مزيدًا من المعلومات ، فاتصل بمركز National Suicide Prevention Lifeline. سيجيبون دائمًا: 1-800-273-8255. يمكنهم مساعدتك في إنشاء خطة أمان محددة. آمل أن تسير الأمور على ما يرام. كن جيد. روبن جيه لاندوير ، DBH ، LPCC ، NCC",train
كيف أساعد زوجي بعد محاولة انتحار؟,"بعد أن عاد إلى المنزل من المستشفى كان غاضبًا ، ثم لفترة رائعة. الآن هو مكتئب ويائس مرة أخرى.",إيذاء النفس,"هذا في الواقع أكثر شيوعًا مما ندركه غالبًا ، وهو مفهوم حقًا ، لأنه مر بصدمة ، أزمة وجودية لم يتم حلها. لقد تم الاعتناء به من قبل الآخرين وأصبح الآن وحيدًا مرة أخرى مع صراعه الداخلي الداخلي المروع. هم في عزلة خاصة بهم ، وتسمى أيضًا ""العزلة الغامضة"" ، وهي شكل من أشكال الحماية الذاتية التي تنفصل عن الذات أو الروح. وما لم يخاطبوا هذه الرسالة من روحهم ، ويرافقوا دليلًا في رحلة لاكتشاف معلوماتهم المفقودة ، وهذا هو التعرف على كيف أدى ألمهم العاطفي غير المريح إلى حالة التأقلم التي عزلت أنفسهم فعليًا عن جمالهم ، ذاتهم وقدرتهم على تلقي الحب من أنفسهم ومن الآخرين. محاولتهم الانتحار هي صرخة من أرواحهم أو أرواحهم بأنهم لا يستطيعون عيش الحياة التي يعيشونها بعد الآن. يأخذون هذا حرفياً ويحاولون إنهاء حياتهم ، في حين أن ما تقوله روحهم أو روحهم هو أنهم بحاجة إلى البدء في عيش الحياة التي أتوا إلى هنا ليعيشوها.",train
كيف أساعد زوجي بعد محاولة انتحار؟,"بعد أن عاد إلى المنزل من المستشفى كان غاضبًا ، ثم لفترة رائعة. الآن هو مكتئب ويائس مرة أخرى.",إيذاء النفس,"أنا ممتن لقراءة زوجك وجد الرعاية وأن محاولته الانتحارية لم تكن ناجحة. أثناء دخوله المستشفى ، وقبل إطلاق سراحه ، كان من الممكن تقديم خطة رعاية ذاتية لزوجك كتابةً. يتضمن هذا عادةً أشياء مثل الالتزام بعقد ""عدم الإضرار"" وما يجب فعله إذا شعر بأنه غارق في غضبه واكتئابه ويأسه (على سبيل المثال ، اتصل برقم 911 ، اتصل بالمعالج ، اذهب إلى أقرب قسم طوارئ في المستشفى). بالإضافة إلى ذلك ، كان البروتوكول الخاص به قد قدم تعليمات بشأن تناول الدواء (الأدوية) وفقًا للتوجيهات ، وتحديد موعد (مواعيد) للمتابعة مع طبيبه النفسي / أخصائي علم النفس / الأخصائي الاجتماعي الإكلينيكي ، والمشاركة في شكل من أشكال الدعم الجماعي الصغير. إذا كان زوجك يكافح كما تصفين ، وتشعرين بالإرهاق أو الخوف على سلامته (الخاصة بك) ، فأنا أشجعك على طلب المساعدة الفورية.",train
كيف أساعد زوجي بعد محاولة انتحار؟,"بعد أن عاد إلى المنزل من المستشفى كان غاضبًا ، ثم لفترة رائعة. الآن هو مكتئب ويائس مرة أخرى.",إيذاء النفس,"يجب أن يكون هذا صعبًا جدًا لكليكما. إن مشاهدة شخص تحبه يعاني بشدة قد يثير الكثير من المشاعر الصعبة. دون معرفة ما تفعله بالفعل ، لدي بعض الأفكار لمشاركتها معك. أولاً وقبل كل شيء ، اعلمي أنه لا يمكنك إصلاح ذلك من أجله ، واحصلي على دعم لنفسك ، وبقدر ما تستطيعين ، اتركي مساحة في علاقتكما له للتحدث عما يمر به. قد لا يرغب في التحدث ، ولا بأس بذلك ، إذا أراد التحدث ، فحاول الاستماع إليه دون حكم ودون محاولة التحدث معه عن مشاعره. ركز على التحقق من مشاعره والجلوس معه في ألمه فقط ، دعه يعرف كيف تشعر ... أنك تحبه ، وأنك تهتم ، وأنك قلق ، وأن هذا أمر مخيف بالنسبة لك أيضًا ، وأنك هنا. اتمنى ان يكون هذا مفيدا. على موقع الويب الخاص بي (www.sarahmcintyrelpc.com) ، قمت بكتابة سلسلة من منشورات المدونة حول التعامل مع الضيق. قد تكون التقنيات التي كتبتها عنها داعمة لك ولزوجك. إرسال التمنيات الدافئة في طريقك. -ساره",train
كيف أساعد زوجي بعد محاولة انتحار؟,"بعد أن عاد إلى المنزل من المستشفى كان غاضبًا ، ثم لفترة رائعة. الآن هو مكتئب ويائس مرة أخرى.",إيذاء النفس,"أقدر قلقك بشأن مشاعر زوجك وترغب في دعمه بأفضل ما يمكنك الآن. أتخيل أنك تمر بوقت عصيب أيضًا. تعرضت لصدمة وصدمة معقدة في حياتك وفي زواجك ؛ من الطبيعي أن تنتقل كل من مشاعرك من الأمل إلى اليأس إلى الخوف والغضب والامتنان ... لا توجد طريقة خاطئة للشعور ولا يوجد نمط معين مشاعرك أو إرادته. حاول ألا تفترض ما يشعر به ولكن اسأله بدلاً من ذلك. ""كيف حالك اليوم؟"" هو شيء يمكن أن يُطلب منك مرارًا وتكرارًا وسيظهر حبك وتعاطفك معه. إذا كان يجد صعوبة في التحدث ، يمكنك مشاركة ملاحظاتك. ""ألاحظ أنك أكثر انسحابًا. هذا يقلقني."" بالتأكيد سيساعدك إذا كنت تعرف ما يفكر فيه ويشعر به لأنه أخفى نواياه في إيذاء نفسه. من الطبيعي أنك تريد أن تعرف. إذا كان هناك اكتئاب ويأس ، فمن المحتمل أن يكون هذا جزءًا مما أدى إلى يأسه الأولي. هناك مساعدة من هناك. الاكتئاب قابل للعلاج ، والسعي للحصول على هذا العلاج مهم الآن في هذا الوقت الضعيف. هذا هو نوع الموقف المعقد الذي يمكن أن يساعده معالج مؤهل لمساعدتك على فهم وإدارة عواطفك. سواء طلب زوجك المساعدة أم لا ، أتمنى أن تفعل ذلك.",train
كيف أساعد زوجي بعد محاولة انتحار؟,"بعد أن عاد إلى المنزل من المستشفى كان غاضبًا ، ثم لفترة رائعة. الآن هو مكتئب ويائس مرة أخرى.",إيذاء النفس,"يُنظر إلى محاولة الانتحار الفاشلة على أنها ""صرخة طلبًا للمساعدة"" ، ولكنها قد تكون أيضًا محاولة جادة لإيجاد حل دائم للاكتئاب أو اليأس أو أي مشاعر أخرى يشعر الشخص أنها لا تطاق. إنه لأمر رائع أنك تريد أن تدعم زوجك ، لكن إذا كان زوجك يشعر بالاكتئاب واليأس ، يمكنك مساعدته بشكل أفضل من خلال نقله إلى أخصائي الصحة العقلية. الشعور باليأس والاكتئاب ومحاولات الانتحار السابقة كلها عوامل خطر لمحاولات الانتحار في المستقبل. مع أخصائي الصحة العقلية ، أو في غرفة الطوارئ في المستشفى ، يجب تقييم زوجك للأفكار الانتحارية والنية والخطة ، وإذا كان يمثل خطرًا على نفسه ، فمن المحتمل أن يدخل المستشفى مرة أخرى حتى يستقر. دون معرفة التفاصيل ، قد يعاني زوجك من اضطراب اكتئابي كبير أو بعض الأمراض الأخرى من الطيف الاكتئابي. في هذه الحالة ، يمكن أن تساعده الأدوية بشكل كبير ، وعند هذه النقطة يمكنك تقديم دعمك وتشجيعك له على ممارسة الرعاية الذاتية اللطيفة. ولا تنسى أن تمارسها بنفسك. تذكر: محاولة الانتحار لا تؤثر فقط على الشخص ، ولكنها تشكل ضغوطًا هائلة على أحبائه أيضًا. كما يقولون ، ""ضع قناع الأكسجين الخاص بك أولاً"". عندها ستكونين أكثر قدرة على توفير الرعاية والاهتمام الهادئ والمحبة لزوجك",train
كيف أساعد زوجي بعد محاولة انتحار؟,"بعد أن عاد إلى المنزل من المستشفى كان غاضبًا ، ثم لفترة رائعة. الآن هو مكتئب ويائس مرة أخرى.",إيذاء النفس,"حقيقة أنك تطلب المساعدة هنا مفيدة حقًا. أول شيء أقترحه هو أن تفكر في رؤية أخصائي صحة نفسية محلي لتتمكن من التحدث عن التفاصيل ، وكيف يؤثر ذلك عليك ، وكيف يمكن أن تمسك بك بينما تكون أيضًا داعمة لزوجك. من الطريقة التي تصفين بها هذا ، أتساءل ما الذي تغير منذ عودتك إلى المنزل من المستشفى. ربما يمكنك إجراء محادثة مع زوجك هذا وتذكر أنك تطرح عليه أسئلة لمعرفة المزيد عن تجربته ويمكنك مناقشة كيف لاحظت أن الأمور كانت تسير بشكل أفضل عندما عاد إلى المنزل من المستشفى ، والآن الأمور ليست كذلك بنفس جودة. ربما يمكنه إخبارك بما هو مختلف حتى تعرف أنه سيكون أكثر فائدة له ، آمل أيضًا أن يستمر زوجك في علاجه ، وقد يكون هناك أيضًا رقم هاتف لدعم الأقران المحلي للمقاطعة أنت تعيش في أنه يمكنهم مساعدتك في تحديد ما إذا كان زوجك يحتاج إلى علاج فوري إذا كان يشعر باليأس مرة أخرى. توجد أيضًا أرقام هواتف وطنية خاصة بالأزمات مدرجة أدناه.",train
كيف أساعد زوجي بعد محاولة انتحار؟,"بعد أن عاد إلى المنزل من المستشفى كان غاضبًا ، ثم لفترة رائعة. الآن هو مكتئب ويائس مرة أخرى.",إيذاء النفس,"نظرًا لأن حياتك كزوج وزوجة مرتبطة ارتباطًا وثيقًا ، فإن شعور زوجك يؤثر بشكل كبير على الطريقة التي تشعر بها. امنح نفسك بعض الوقت للتركيز على كيفية تأثرك بمحاولة انتحار زوجك. حتى لو قررت عدم إخباره على الفور بما تشعر به ، فإن معرفة ذلك عن نفسك سيوجهك إلى كيفية والمواضيع التي تطرحها معه. هل يتحدث زوجك معك بسهولة؟ هل لديك بعض الأفكار حول ما الذي يخلق شعوره؟ سيكون النهج المثالي هو إذا كان كلاكما قادرين على مناقشة ما يضايقه وما يضايقك ، واعتمادًا على بعدكما عن مثل هذا الموقف ، قد تستفيد من التحدث مع معالج محترف مرخص يمكنه أرشدك أنت و / أو أنت وزوجك إلى الانفتاح للنقاش حول ما هو مرهق بما يكفي لاستحقاق الانتحار.",train
كيف أساعد زوجي بعد محاولة انتحار؟,"بعد أن عاد إلى المنزل من المستشفى كان غاضبًا ، ثم لفترة رائعة. الآن هو مكتئب ويائس مرة أخرى.",إيذاء النفس,"يبدو أنك متقبلة جدًا لمشاعر زوجك وتريد أن تدعمه هذه المرة. لكن من المهم أيضًا أن تكون مدركًا لمشاعرك. كيف تشعر بعد محاولة الانتحار؟ من الشائع أن تشعر بمشاعر سلبية أثناء محاولتك فهم الحادث. تتكرر مشاعر الغضب والعار والذنب والخوف. بينما ، فإن الرغبة في التجنب والتقليل والابتعاد عن الشخص هي جزء من آلية الدفاع لمحاولة حل سريع. بمجرد فهمك لتلك المشاعر والتغلب عليها ، قد تكونين في وضع أفضل لمساعدة زوجك ؛ من قد يكون يعاني من بعض المشاعر السلبية أيضًا. أولاً ، من المهم أن يكون لديك خطة أمان في مكانها ، والتي تتضمن إزالة الأشياء الضارة من المنزل ، ومعرفة من تتصل إذا كانت هناك محاولة جديدة (إما 9-1-1 ، أو مركز العلاج القريب) ، لديك خبير محترف يراقب تقدمك أنت وزوجك ، سواء كان مستشارًا أو مقدم رعاية صحية عقلية يمكنه مساعدتك في إدارة المشاعر السلبية وتحديد طرق التعامل مع المواقف المحفزة ، وبمجرد وضع خطة السلامة ، اجعله يشعر بالدعم. ولا يتم الحكم عليهم ، قائلين بيانات مفتوحة ، مثل: ""أنا سعيد لوجودك هنا ، من فضلك أعلمني بما يمكنني فعله لمساعدتك خلال هذه العملية"". قد يساعد أيضًا إجراء تغييرات صغيرة نحو حياة أكثر صحة. قد تكون ممارسة الرياضة وتناول الطعام الصحي وممارسة أنشطة ترفيهية جديدة طرقًا جيدة للبدء. استكشف أيضًا روحانياتك وأزواجك ، وابحث عن طرق لتشجيع بعضهم البعض من خلال الانضمام إلى مجموعة دعم أو العثور على أشخاص يشاركونك معتقداتك الروحية. بورتوريكو ، اتصل على 787-466-5478.",train
كيف يميز المعالجون أنواع الشخصية؟,"كيف يصنف المعالجون نوع شخصية عملائهم؟ ما هي الخصائص التي ينظرون إليها لتحديد نوع الشخصية التي يتمتع بها العميل؟ لقد قرأت عن هذا على الإنترنت ، لكني أود أن أفهم هذا من وجهة نظر المعالج.",تشخبص,"هذا سؤال رائع ، ويسعدني أن تتاح لي الفرصة لشرح مقاربتي. عندما أحدد نوع الشخصية التي يمتلكها العميل ، فإنني آخذ وقتي وأستوعب حقًا عدسة / وجهة نظرهم لأنفسهم وللآخرين. يستغرق تحديد نوع الشخصية بعض الوقت للتعرف على الشخص وبناء علاقة. بعد قضاء بعض الوقت في التعرف عليهم ، والتعرف على وجهات نظرهم عن أنفسهم والآخرين ، من المهم التعرف على سمات شخصية أكثر تحديدًا ، والتي تساهم بشكل شامل في نوع الشخصية. غالبًا ما يشهد الأطباء ، بمن فيهم أنا ، سمات معينة ثابتة ومتسقة ، والتي تشير إلى نوع من الشخصية. على سبيل المثال ، إذا لاحظ المعالج أن العميل يُظهر سمات التنظيم ، ويحتاج إلى أن يكون في الوقت المحدد ، والتخطيط ، والكمال ، فإن هذه السمات تساهم في ""شخصية النوع أ"". بالإضافة إلى استخدام الحكم السريري ، غالبًا ما يستخدم الأطباء تقييمات الشخصية ويتبعون إرشادات DSM-5 / ICD-10.",train
كيف يميز المعالجون أنواع الشخصية؟,"كيف يصنف المعالجون نوع شخصية عملائهم؟ ما هي الخصائص التي ينظرون إليها لتحديد نوع الشخصية التي يتمتع بها العميل؟ لقد قرأت عن هذا على الإنترنت ، لكني أود أن أفهم هذا من وجهة نظر المعالج.",تشخبص,"هذا سؤال رائع. هناك مجموعة واسعة من الطرق لتحديد ""الشخصية"" بحيث يصعب تحديد الخصائص المحددة المستخدمة لتحديد أنواع الشخصية. ومع ذلك ، سيستخدم بعض الأطباء testات (أو تقييمات) موحدة لتقييم نوع شخصية العميل . على الرغم من أن هذه الtestات لا يمكنها إخبارنا بكل شيء عن شخص ما ، إلا أنها يمكن أن تساعدنا في فهم مكانتنا ضمن مجموعات أكبر من أنماط الشخصية المختلفة ، سيستخدم بعض المستشارين أيضًا أداة تشخيصية (مثل DSM أو ICD) لمساعدة العميل على فهم التشخيص المرتبط باضطراب الشخصية.",train
كيف يميز المعالجون أنواع الشخصية؟,"كيف يصنف المعالجون نوع شخصية عملائهم؟ ما هي الخصائص التي ينظرون إليها لتحديد نوع الشخصية التي يتمتع بها العميل؟ لقد قرأت عن هذا على الإنترنت ، لكني أود أن أفهم هذا من وجهة نظر المعالج.",تشخبص,"ليس جيدًا :) إذن ، لقد حصلت على Jungians ، وحصلت على Big Fiver ، وحصلت على كل أنواع Ivory-Tower Orc بينهما ، وفك قيود السلاسل على نظريات الحيوانات الأليفة المتساقطة والمزمجرة ... الحقيقة الحقيقية هي ، هل يهم؟ إذا كان الأمر كذلك ، فماذا يهم؟ إذا كان لا يزال يحظى باهتمام كبير بالنسبة لك ، فسأفترض أن الله صمم معظم مخلوقاته ""بمجموعة أبسط"" من مخططات الشخصية. ليست مجموعة معقدة كما تصورها الإنسان ؛ أدرك أيضًا أن هذا المستوى من الواقع ثنائي بطبيعته ؛ هذا يعني أن هناك اثنين من كل شيء ؛ لذا ، تخيل أنه مهما كانت الشخصيات التي تلاحظها ، وأي كلمات تتبادر إلى الذهن ، فكر أيضًا في الكلمة المعاكسة ، وسيكون لديك إحساس جيد بالشكل الذي تبدو عليه الشخصيات الفعلية:) ثم شارك نتائجك سيكون من الرائع معرفة ما توصلت إليه.",train
كيف يميز المعالجون أنواع الشخصية؟,"كيف يصنف المعالجون نوع شخصية عملائهم؟ ما هي الخصائص التي ينظرون إليها لتحديد نوع الشخصية التي يتمتع بها العميل؟ لقد قرأت عن هذا على الإنترنت ، لكني أود أن أفهم هذا من وجهة نظر المعالج.",تشخبص,"في ممارستي العلاجية ، أتجنب وصف الأشخاص باستثناء ما إذا كانوا يؤذون أنفسهم أو يتعرضون لخطر إلحاق الأذى بالآخرين. كيف يمكن أن تكون ذاتهم الحقيقية مختلفة تمامًا عن الحياة التي خلقها الشخص لأنفسهم ، بناءً على تلبية معايير الآخرين. بعبارات عامة ، فإن اضطرابات الشخصية لها خصائص مخزون تتغير بشكل طفيف للغاية بمرور الوقت بدلاً من التفرد الذي يتدفق باستمرار ويتغير مع الظروف. زمن.",train
لماذا لا أستطيع التوقف عن هذه الأفكار؟,"أظل لدي هذه الأفكار العشوائية التي لا أريدها. أشياء مثل ""أنت لا تساوي شيئًا"". أعلم أنها أفكاري ولكن أشعر أن شخصًا آخر يقولها. ما خطبي ، وكيف يمكنني التوقف عن التفكير في هذه الأفكار؟",تشخبص,"أعتقد أننا جميعًا نمر بفترة من الزمن حيث نعتقد أننا لا نساوي شيئًا. في بعض الأحيان تكون هذه المشاعر نتيجة تدني احترام الذات أو بسبب الخجل. أهم جزء في التعامل مع هذا الفكر هو فصل المشاعر عن الواقع. ""لا أشعر بأنني أستحق أي شيء ، لكنني أعلم أن ما أفعله مهم ، أعرف من أنا مهم للآخرين. أعرف أنني محبوب وأهتم لأمره."" عندما تجد نفسك تفكر في هذه الأفكار ، توقف ، خذ القليل أنفاس عميقة وحاول إعادة صياغة ما تفكر فيه.",train
لماذا لا أستطيع التوقف عن هذه الأفكار؟,"أظل لدي هذه الأفكار العشوائية التي لا أريدها. أشياء مثل ""أنت لا تساوي شيئًا"". أعلم أنها أفكاري ولكن أشعر أن شخصًا آخر يقولها. ما خطبي ، وكيف يمكنني التوقف عن التفكير في هذه الأفكار؟",تشخبص,"هناك حرج عليك! في بعض الأحيان نتعرض لأفكار تدخلية يمكن أن تكون مقلقة. أحد الأشياء التي يمكن أن تكون مفيدة هي تحديد ما إذا كان هناك محفز لهذه الأفكار - شيء في حياتك يجعل هذه الأفكار أكثر شيوعًا (تجربة ، شخص ، مكان ، موقف ، إلخ). سيكون من المفيد أيضًا محاولة تحدي هذا النوع من التفكير من خلال التركيز على الطرق التي تستحق فيها العناء كشخص ولديك قيمة في حياتك. قد يكون العلاج السلوكي المعرفي (CBT) مفيدًا بشكل خاص في هذا أيضًا. إذا كنت منفتحًا على رؤية معالج ، فابحث عن معالج يقوم بذلك. يمكنك أيضًا العثور على موارد حول العلاج المعرفي السلوكي عبر الإنترنت. يركز على إيقاف وتحدي أنماط التفكير غير المفيدة والضارة واستبدالها بأنماط تفكير مفيدة وصحية.",train
لماذا لا أستطيع التوقف عن هذه الأفكار؟,"أظل لدي هذه الأفكار العشوائية التي لا أريدها. أشياء مثل ""أنت لا تساوي شيئًا"". أعلم أنها أفكاري ولكن أشعر أن شخصًا آخر يقولها. ما خطبي ، وكيف يمكنني التوقف عن التفكير في هذه الأفكار؟",تشخبص,نعاني جميعًا من الأفكار العشوائية من وقت لآخر. أن تكون قادرًا على إدارة أفكارك واختيار ما تفكر فيه عن نفسك هو شيء ستتعلمه في الاستشارة. طريقة العلاج الفعالة لهذه الحالة هي العلاج السلوكي المعرفي.,train
لماذا لا أستطيع التوقف عن هذه الأفكار؟,"أظل لدي هذه الأفكار العشوائية التي لا أريدها. أشياء مثل ""أنت لا تساوي شيئًا"". أعلم أنها أفكاري ولكن أشعر أن شخصًا آخر يقولها. ما خطبي ، وكيف يمكنني التوقف عن التفكير في هذه الأفكار؟",تشخبص,"في كثير من الأحيان الأفكار التي لدينا عن أنفسنا هي رسائل تلقيناها من أشخاص آخرين واستوعبناها لاحقًا. وبهذا المعنى ، فإن هذه الأفكار تخصك وتنتمي إليك ، لكنك تلقيت هذه الرسائل من شخص آخر. على الرغم من أننا نتلقى جميعًا رسائل مثل هذه في بعض الأحيان ، إلا أنه من المفيد أن تكون حريصًا على عدم تجاهل الرسائل الأخرى التي نتلقاها ، مثل تقدير أحد أفراد أسرتنا لمساعدتكم أو اهتمامكم ، أو استجابة صديق للتشجيع ، أو زميل يبدي اهتمامًا بك. آمل أن يساعد هذا.",train
